1.925468e-17	-1.837067e-20
2.269726e-17	1.179047e-18
2.651399e-17	2.537452e-18
3.097243e-17	4.298882e-18
3.604885e-17	6.434661e-18
4.185161e-17	8.908733e-18
4.852037e-17	1.201284e-17
5.601899e-17	1.547855e-17
6.477759e-17	1.969440e-17
7.534130e-17	2.442202e-17
8.622362e-17	2.992207e-17
9.943890e-17	3.646117e-17
1.144484e-16	4.369595e-17
1.305641e-16	5.194399e-17
1.503771e-16	6.127178e-17
1.712481e-16	7.168019e-17
1.949859e-16	8.349295e-17
2.213784e-16	9.655616e-17
2.505743e-16	1.108624e-16
2.822872e-16	1.269141e-16
3.165013e-16	1.437208e-16
3.534740e-16	1.621573e-16
3.928590e-16	1.818294e-16
4.341587e-16	2.025385e-16
4.770534e-16	2.242439e-16
5.206129e-16	2.465013e-16
5.639381e-16	2.686479e-16
6.063402e-16	2.898155e-16
6.468203e-16	3.107827e-16
6.844292e-16	3.313577e-16
1.317189e-18	-1.458318e-18
1.292193e-18	-1.645192e-18
1.485492e-18	-1.746407e-18
1.561300e-18	-1.939606e-18
1.703122e-18	-2.085181e-18
1.966501e-18	-2.230438e-18
2.062827e-18	-2.425413e-18
2.408354e-18	-2.540652e-18
2.670519e-18	-2.735248e-18
3.006631e-18	-2.898684e-18
3.534552e-18	-2.986552e-18
3.924890e-18	-3.143710e-18
4.613731e-18	-3.195607e-18
5.296420e-18	-3.280922e-18
6.070912e-18	-3.286764e-18
7.159102e-18	-3.224806e-18
8.297714e-18	-3.139512e-18
9.794480e-18	-2.879399e-18
1.129720e-17	-2.596712e-18
1.306590e-17	-2.122344e-18
1.553021e-17	-1.488518e-18
1.822458e-17	-7.468658e-19
2.128041e-17	3.084571e-19
2.483022e-17	1.551054e-18
2.895091e-17	3.135011e-18
3.384262e-17	5.153656e-18
3.933722e-17	7.395680e-18
4.577864e-17	1.028631e-17
5.283812e-17	1.343200e-17
6.123929e-17	1.737457e-17
7.098790e-17	2.187954e-17
8.141531e-17	2.698960e-17
9.424669e-17	3.311909e-17
1.086030e-16	4.017107e-17
1.249864e-16	4.809910e-17
1.423947e-16	5.695075e-17
1.631408e-16	6.699456e-17
1.857404e-16	7.820948e-17
2.113282e-16	9.073487e-17
2.395050e-16	1.047464e-16
2.703505e-16	1.201069e-16
3.035685e-16	1.366197e-16
3.397596e-16	1.545971e-16
3.783260e-16	1.738767e-16
4.189792e-16	1.942738e-16
4.613515e-16	2.155420e-16
5.048213e-16	2.373950e-16
5.483245e-16	2.600323e-16
5.912052e-16	2.814021e-16
6.325066e-16	3.027150e-16
6.712027e-16	3.238195e-16
1.291975e-18	-1.422534e-18
1.256426e-18	-1.635898e-18
1.418018e-18	-1.745809e-18
1.526824e-18	-1.929711e-18
1.626432e-18	-2.113074e-18
1.903497e-18	-2.217910e-18
1.981005e-18	-2.456385e-18
2.276950e-18	-2.580193e-18
2.552167e-18	-2.778727e-18
2.827169e-18	-2.971607e-18
3.359900e-18	-3.043174e-18
3.731035e-18	-3.259198e-18
4.344358e-18	-3.293564e-18
5.014139e-18	-3.402805e-18
5.713085e-18	-3.485956e-18
6.750297e-18	-3.441045e-18
7.695653e-18	-3.432961e-18
9.121204e-18	-3.200388e-18
1.062780e-17	-2.978230e-18
1.231000e-17	-2.613796e-18
1.458138e-17	-2.029256e-18
1.712075e-17	-1.403775e-18
2.009095e-17	-4.696392e-19
2.338940e-17	6.675911e-19
2.706516e-17	2.091113e-18
3.188186e-17	3.918518e-18
3.715675e-17	5.948429e-18
4.303234e-17	8.625189e-18
5.008631e-17	1.164791e-17
5.787945e-17	1.515427e-17
6.713096e-17	1.954214e-17
7.805491e-17	2.441356e-17
8.928864e-17	3.009633e-17
1.031833e-16	3.674979e-17
1.189391e-16	4.442187e-17
1.355162e-16	5.294959e-17
1.556539e-16	6.252809e-17
1.773333e-16	7.325650e-17
2.020345e-16	8.544961e-17
2.293824e-16	9.887314e-17
2.591026e-16	1.137652e-16
2.915247e-16	1.301928e-16
3.267549e-16	1.475240e-16
3.646312e-16	1.663396e-16
4.045654e-16	1.863852e-16
4.465026e-16	2.073873e-16
4.897304e-16	2.290834e-16
5.332807e-16	2.517021e-16
5.765073e-16	2.732053e-16
6.185133e-16	2.948286e-16
6.581219e-16	3.154539e-16
1.246457e-18	-1.426129e-18
1.230569e-18	-1.631681e-18
1.355806e-18	-1.750516e-18
1.518056e-18	-1.914193e-18
1.557474e-18	-2.116309e-18
1.813863e-18	-2.230754e-18
1.911191e-18	-2.473165e-18
2.151337e-18	-2.618997e-18
2.476360e-18	-2.779452e-18
2.676589e-18	-3.014008e-18
3.159549e-18	-3.115054e-18
3.517186e-18	-3.332837e-18
4.079071e-18	-3.431336e-18
4.793201e-18	-3.518731e-18
5.390715e-18	-3.668894e-18
6.343812e-18	-3.643515e-18
7.269401e-18	-3.663929e-18
8.574573e-18	-3.522976e-18
1.011586e-17	-3.301543e-18
1.163770e-17	-3.050679e-18
1.375684e-17	-2.521470e-18
1.598180e-17	-1.987174e-18
1.888864e-17	-1.169828e-18
2.204407e-17	-1.323360e-19
2.562633e-17	1.136282e-18
3.015498e-17	2.806384e-18
3.519751e-17	4.693955e-18
4.090139e-17	7.195188e-18
4.735580e-17	9.975746e-18
5.486834e-17	1.332944e-17
6.380025e-17	1.736442e-17
7.396090e-17	2.210103e-17
8.475736e-17	2.761652e-17
9.869700e-17	3.370853e-17
1.132052e-16	4.094654e-17
1.288573e-16	4.927897e-17
1.484368e-16	5.850327e-17
1.695794e-16	6.889782e-17
1.929051e-16	8.053302e-17
2.199193e-16	9.339598e-17
